Num,District,Park_division,Park_name,Road_address ,Parcel_address,Park_overview,Park_area,Main_facility,Sporting_goods,Guidemap,Direction,Use_notes,Image,Park_number,Latitude,Longitude,Shortcut,Grade,Keyword
952,마포구,어린이공원,망원어린이공원,,서울특별시 마포구 망원동 458-64,,2862,,"허리돌리기, 역기내리기, 공중걷기, 어깨근육풀기, 달리기운동",,,,,02-3153-9554,37.5520894,126.9042984,,,운동
953,마포구,어린이공원,광흥창어린이공원,,서울특별시 마포구 창전동 26-1,,1353,,"트윈트위스트, 스트레칭로라, 풀웨이트, 스텝싸이클, 레그프레스 ",,,,,02-3153-9554,37.549462,126.930847,,,운동
954,마포구,어린이공원,신수어린이공원,,서울특별시 마포구 신수동 95-5일원,,3792.2,,"트위스트, 크로스컨트리, 스텝사이클 ",,,,,02-3153-9554,37.550357,126.933798,,,운동
955,마포구,소공원,공덕소공원,,서울특별시 마포구 공덕동 475-1일대,,1310,,"허리돌리기, 등허리지압기, 온몸근육풀기, 어깨근육풀기 ",,,,,02-3153-9554,37.548495,126.954555,,,운동
956,마포구,소공원,만리재소공원,,서울특별시 마포구 신공덕동 176,,883,,"체어웨이트, 스텝사이클, 롤링웨이스트, 체어풀, 크로스컨트리",,,,,02-3153-9554,37.544549,126.95506,,,운동
957,마포구,소공원,단풍소공원,,서울특별시 마포구 공덕동 470-3,,274,,,,,,,02-3153-9554,37.548684,126.953369,,,
958,마포구,소공원,아현새싹소공원,,서울특별시 마포구 아현동 786,,613,,,,,,,02-3153-9554,37.551895,126.954392,,,
959,마포구,소공원,아현초록소공원,,서울특별시 마포구 아현동 776,,1035,,"크로스컨트리, 트윈워밍암, 롤링웨이스트",,,,,02-3153-9554,37.554446,126.953151,,,운동
960,마포구,소공원,용강나루소공원,,서울특별시 마포구 용강동 506,,1088,,"트위스트머신, 스윙워커머신",,,,,02-3153-9554,37.541796,126.942213,,,운동
961,마포구,소공원,용강소공원,,서울특별시 마포구 용강동 507,,951,,"스윙워커머신, 트위스트머신, 큰활차머신, 롤러마사지머신 ",,,,,02-3153-9554,37.542972,126.940505,,,운동
962,마포구,소공원,대흥소공원,,서울특별시 마포구 대흥동 804-4,,1820,,,,,,,02-3153-9554,37.548456,126.94127,,,
963,마포구,소공원,복자기소공원,,서울특별시 마포구 신수동 460,,707,,"체어웨이스트, 트리플트위스트, 트윈워밍암, 크로스컨트리 ",,,,,02-3153-9554,37.545831,126.936606,,,운동
964,마포구,소공원,상수나루소공원,,서울특별시 마포구 상수동 402-2,,1359,,"로윙머신, 에어워크, 워킹바이크머신, 트위스트머신 ",,,,,02-3153-9554,37.545914,126.926341,,,운동
965,마포구,소공원,상수소공원,,서울특별시 마포구 상수동 399,,1413,,"트위스트머신, 에어워크, 로윙머신 ",,,,,02-3153-9554,37.545877,126.927148,,,운동
966,마포구,소공원,산사나무소공원,,서울특별시 마포구 상암동 1618-1,,714,,,,,,,02-3153-9554,37.57522,126.896318,,,
967,마포구,소공원,현석소공원,,서울특별시 마포구 현석동 225-2일대,,6038,,"롤링웨이스트, 크로스컨트리, 스트레칭로라, 스텝싸이클 ",,,,,02-3153-9554,37.542863,126.934305,,,운동
968,마포구,소공원,노고산소공원,,서울특별시 마포구 노고산동 57-53,,1510,,"터닝암, 사이드스윙, 바디싣업, 스카이워킹 ",,,,,02-3153-9554,37.554664,126.934783,,,운동
969,마포구,소공원,무쇠막소공원,,서울특별시 마포구 노고산동 123-1일원,,449.1,,체력단련시설,,,,,02-3153-9554,37.552568,126.934154,,,운동
970,마포구,문화공원,밤섬문화공원,,서울특별시 마포구 신정동 76-1,,1638,,"공중걷기, 온몸근육풀기, 레스프레스, 윗몸일으키기, 역기올리기, 파도타기, 허리돌리기, 등허리지압기",,,,,02-3153-9554,37.54279,126.93184,,,운동
971,마포구,문화공원,서강나루문화공원,,서울특별시 마포구 창전동 165-5,,2429,,"무릎펴서걷기, 파도타기, 역기올리기, 윗몸일으키기, 허리돌리기, 상체근육풀기, 등허리지압기",,,,,02-3153-9554,37.545245,126.930993,,,운동
972,마포구,문화공원,당인동문화공원,,서울특별시 마포구 당인동 27-9,,301,,"온몸당겨밀어올리기, 어깨손목돌리기, 제자리달리기, 허리돌리기, 윗몸일으키기",,,,,02-3153-9554,37.545333,126.920097,,,운동
973,마포구,문화공원,가온문화공원,,서울특별시 마포구 상암동 1594,,4631,,,,,,,02-3153-9554,37.581753,126.887402,,,
974,마포구,문화공원,DMC문화공원,,서울특별시 마포구 상암동 1611,,3829,,,,,,,02-3153-9554,37.578064,126.892346,,,
975,마포구,문화공원,물빛문화공원,,"서울특별시 마포구 상암동 1608,1609",,5827,,,,,,,02-3153-9554,37.579488,126.893891,,,
976,마포구,문화공원,휴암문화공원,,서울특별시 마포구 상암동 670,,5285,,"다리들어올리기, 역기밀어올리기, 계단밟기, 상체원그리기, 가슴운동, 허리돌리기",,,,,02-3153-9554,37.58479973,126.8781707,,,운동
977,마포구,문화공원,홍익문화공원,,서울특별시 마포구 서교동 359,,2230,,,,,,,02-3153-9554,37.5521432,126.9229711,,,
978,마포구,역사공원,양화진역사공원,,서울특별시 마포구 합정동 139-21 일대,,4804,,"워밍암 트윈트위스트, 트윈바디싣업, 체어웨이트, 풀웨이트 ",,,,,02-3153-9554,37.545496,126.911199,,,운동
979,마포구,묘지공원,외국인묘지공원,서울특별시 마포구 양화진길 46(외국인묘지공원),서울특별시 마포구 합정동145-3 등 10필지,묘지 사잇길에는 20여 개의 벤치와 편의시설들이 있어 산책과 사색의 공간으로 손색이 없으며 외국인으로 우리나라 발전에 기여한 역사적 인물들과 그들의 사살을 묘비를 통해 만나볼 수 있다. 또 백 년이 넘는 동안 공원에는 아름드리나무들이 우거져 묘지라기보다 그저 외국의 어느 아름다운 공원을 산책하는 기분이 드는데 가끔씩 이국적 풍경을 촬영하기 위해 영화 관계자들이 찾기도 하는 이곳은 3만 6천 명(내국인 3만 명 외국인 6천 명)이 다녀가는 특색 있는 공원이다. 또한 공원 내에는 기념관이 있어 전시 보관된 순교 외국인들의 유물과 유품들을 볼 수 있으며 외국인 교회에서는 주일마다 외국인 등의 예배가 열리고 있다.,13224,"묘지 517기, 휴게시설, 편의시설, 녹지대",,http://parks.seoul.go.kr/upload/seditorMulti/20160809110239c8e51669-f48f-45fd-b942-c0f1e12f35cd.png,지하철 2호선 합정역 4번출구  버스(G 지선 B 간선 R 광역 Y 순환) B361,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다. ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1871,02-3153-9554,37.546797,126.911414,,,
980,마포구,기타공원,월드컵공원,서울특별시 마포구 하늘공원로 84(월드컵공원),,월드컵공원은 서울의 서쪽에 위치하여 1978년부터 1993년까지 15년간 서울시민이 버린 쓰레기로 만들어진 2개의 거대한 산과 넓은 면적의 평매립지를 2002 월드컵 개최와 새 천년을 기념하기 위하여 난지도 쓰레기매립장을 안정화 공원화하면서 270만㎡의 면적의 대규모 환경?생태공원으로 대표 공원인 평화의공원을 비롯하여 하늘공원 노을공원 난지천공원난지한강공원의 5개 테마공원으로 조성되었습니다.,2284085,"평화의 공원: 월드컵공원전시관(879㎡), 유니세프광장(2400㎡), 평화광장(5217㎡), 난지연못(24522㎡), 별자리광장(2800㎡), 잔디광장(15110㎡), 야외전시장(5145㎡), 모험놀이터(1133㎡), 피크닉장, 테니스장 2면, 평화의정원: 주차장(1242면), 에너지제로하우스 하늘공원: 탐방객안내소(103㎡), 풍력발전기 5개소, 전망대 20개소, 하늘계단, 하늘을 담는 그릇 초지(109567㎡), 난지천공원: 인조잔디축구장, 게이트볼장(1188㎡) 농구장(420㎡) 음수전 4개소 화장실 5개소 배드민턴장(328㎡) 다목적구장(3240㎡) 장애인놀이터(1591㎡) 어린이놀이터(706㎡) 매점 2개소 잔디광장(16193㎡) 오리연못(3600㎡) 주차장(난지천 196면 임시주차장 250면 장애인주차장 53면) 쉼터데크 전망데크 바람의광장 누에생태체험장 노을캠핑장 파크골프장 노을계단 조각 작품 10 반딧불이 관찰원 커뮤니티센터 난지창작스튜디오 희망의숲 등 매립지 사면 달리기코스(난지순환길 5.8㎞) 수림대 사면녹화 기타시설 지역난방공사 자원회수시설 수소충전시설 수소발전시설 ",,http://parks.seoul.go.kr/template/common/img/park_info/82_worldcup/worldcup_guide.jpg,지하철 6호선 월드컵경기장역 하차 → 1번 출구로 나온 후 직진 → 큰길(도로)이 나오면 정면에 마포농수산물시장이 보이고 → 횡단보도를 건너시면→ 평화의공원 주차장→ 주차장을 지나면 평화의공원입니다. 공원녹지사업소는 마포농수산물시장을 따라 직진→ 시장건물이 끝나는 지점에 관리사업소(2층)가 있습니다 1번 출구로 나온 후 직진 → 큰길(도로)이 나오면 우측으로 풍력발전기가 있는 하늘공원이 보이며 →횡단보도를 건너(여기서부터 평화의공원) →평화의공원과 하늘공원 사이의 육교를 건너신 후 →하늘계단 또는 사면도로를 이용  버스(G 지선 B 간선 R 광역 Y 순환) 월드컵경기장남측 월드컵경기장(마포 농수산물시장) 자동차검사소에서 하차 G 7011 7013 7714 7715 마을버스 마포08 B 171 271 571 승용차 내부순환로 (성북 노원 상계 도봉) 성산을 빠져나온 후 → 경기장 방향으로 우회전 → 직진 → 경기장 남문 주차장에서 좌회전을 하면 평화의 공원 주차장 또는 사거리에서 좌회전하여 난지천공원 주차장 주차 강변북로(강남 송파방면) 월드컵경기장 표지판이 보이면 빠져나옵니다 → 오른쪽이 평화의 공원 왼쪽이 하늘공원입니다. → 사거리에서 좌회전을 하시면 평화의공원 주차장 직진하여 월드컵터널위로 유턴→ 난지천공원 주차장에 주차 자유로(일산방면) 가양대교에서 빠져나옵니다 → 첫번째 신호등에서 우회전→ 경기장 방향으로 직진 → 난지천공원 또는 평화의 공원 주차장에 주차 서부간선도로(구로 영등포 양천) 성산대교를 건너 → 1차선으로 오시다가 → 내부순환로 진입전 경기장 방향으로 진입→ 경기장 3거리에서 좌회전을 하신 후 → 경기장 남문 주차장에서 좌회전을 하여 평화의 공원 주차장에 주차 또는 사거리에서 좌회전하시면 난지천공원 주차장에 주차 가양대교를 건너 수색방면으로 직진(오른쪽이 노을공원)→ 첫번째 신호등에서 우회전→ 경기장 방향으로 직진 → 난지천공원 또는 평화의 공원 주차장에 주차 주차장 월드컵공원 주차장은 월드컵축구경기 대회기간 동안에는 무료로 운영하였고 2004년11월1일부터 주차장 이용시간에 따라 3급지 요금을 적용하고 있습니다. 주차장 운영시간은 09:00?22:00까지이며 그 이후 시간은 무료로 개방하고 있습니다.(주말/ 공휴일 동일요금 적용) 장애인 및 국가유공자 80% 할인 차량에 장애인 및 국가유공자 표지를 부착하고 복지카드국가유공자증서를 소지하고 본인이 탑승한 차량에 한함 경차 50% 할인 승용차요일제 참여 차량 30% 할인 기타 주차요금 할인율은 법률 및 조례에 따릅니다. 2이상의 주차요금 감면사유에 해당하는 때에는 그중 감면율이 높은 하나만 적용 주차장에 관한 자세한 내용은 주차장사무실(☎308-7441) 또는 서부공원녹지사업소 공원운영과(☎300-5525)로 문의하시기 바랍니다. 주차가능 수 : 1848면 주차장 면적 : 72121㎡,일반사항 공원을 깨끗하게 이용합니다. 대중교통을 이용해 주세요. 기념물 시설물 풀과 나무를 보호합니다. 야생동물보호를 위해 음식물 반입을 금지합니다. 야영 취사행위 및 불을 피우지 않습니다. 애완동물은 생태계 보전과 대중의 이용에 불편함이 없도록 출입을 자제하여 주시기 바랍니다. 음주/가무/소란행위를 하지 않습니다. 쓰레기는 되가져 가시기 바랍니다 ,http://parks.seoul.go.kr/file/info/view.do?fIdx=1888,02-300-5500,37.571805,126.878907,http://parks.seoul.go.kr/template/sub/worldcuppark.do,,"가족, 산책, 피크닉, 강아지, 반려견놀이터"
981,마포구,기타공원,문화비축기지,서울특별시 마포구 증산로 87,,매봉산자락에 위치한 문화비축기지는 폐산업시설인 '마포석유비축기지'를 재생하여 역사적 의미를 보존하며 지속가능한 생태 문화적시민 활동을 위한 문화공원입니다. 2013년 시민의 참여를 통해석유비축탱크 활용 아이디어를 공모하고 2014년국제현상설계공모 당선작 '땅으로부터 읽어낸 시간' 을바탕으로 산업유산 재생과 석유비축탱크의 공간적 특성을 살려 친환경 복합 문화공간으로 조성되었습니다.  기존의 5개의탱크는 공연장 전시장 다목적파빌리온으로재생하고 새롭게 신축하는 1개의탱크는 커뮤니티센터 임시주차장이었던 넓은 야외공간은 문화마당으로 재탄생하여 시민들의 휴식과 다양한 커뮤니티 활동이 가능한 공간으로 조성되었습니다.,140022,6개의 탱크와 문화마당 녹지,,http://parks.seoul.go.kr/upload/seditorMulti/20170807102313ff2a9b5a-f9cc-49d8-9a94-5695b278117d.jpg,,일반사항 - 공원은 연중무휴이나 전시관은 월요일 휴관입니다.   - 공원을 깨끗하게 이용해 주시기 바랍니다.  - 대중교통을 이용해 주시기 바랍니다.   - 기념물 시설물 풀과 나무를 보호합니다.  - 야생동물보호를 위해 음식물 반입을 금지합니다.   - 야영 취사행위 및 불을 피우지 않습니다.  - 음주/가무/소란행위를 하지 않습니다.  - 쓰레기는 되가져 가시기 바랍니다.,http://parks.seoul.go.kr/file/info/view.do?fIdx=1945,02-376-8410,37.57171848,126.8932455,http://parks.seoul.go.kr/template/sub/culturetank.do,,
982,서대문구,근린공원,궁동근린공원,서울특별시 서대문구 성산로7길 19-24(궁동공원),서울특별시 서대문구 연희동 산118-1,서대문구 연희동 산 118번지 일대에 있는 산지형 근린공원으로서 연접 연희 시범아파트가 노후되어 아파트 10개동을 철거하고 공원 및 실내체육관을 조성하였다. 인왕산에서 안산으로 이어진 산줄기는 안산 서쪽으로 서대문구청을 감싸고 모래내의 남쪽으로 연하여 연희 1동의 104.3m 봉우리 등을 형성하고 있으며 「대동여지도」에 보면 104고지 지맥 남쪽에 옛 연희궁(衍禧宮)이 표시되어 있다. 궁동공원과 연접한 이른바 104고지라고 불리우는 이곳은 6.25전쟁 중 인천상륙작전 후 서울수복을 위한 격전지로 유명하며 성산 회관 뒷길로 50m쯤 올라가면 '海兵隊一0四高地戰績碑'라고 새겨진 기념비가 새워져 있다.,126026,조경시설 : 파고라 3동 편의시설 : 실내체육관 1동 정자 2동 평의자 30조 관리시설 : 종합안내판 1조 초화류안내판 2개 기반시설 : 도로 산책로 등,,http://parks.seoul.go.kr/cheditor/attach/20110131/jDbZVQUD.jpg,지하철 2호선 신촌역 3번출구 → 마을버스 '서대문04'번 이용 구)연희시범아파트 하차 3호선 홍제역 3번출구 → 7738번 이용 구)연희아파트지구 하차 후 증가로육교 이용 경의선 가좌역 1번출구 → 도보로 15분(7728번 등 연희 104고지앞 하차)  버스(G 지선 B 간선 R 광역 Y 순환) 구)연희아파트지구 하차 증가로육교 이용 G 7612 7738 구)연희시범아파트 하차 G 마을버스 서대문04  주차장 주차장이 없으므로 대중교통을 이용하시기 바랍니다. 문의처 : 서대문구청 푸른도시과 (02-330-1395),,http://parks.seoul.go.kr/file/info/view.do?fIdx=1924,02-330-1961,37.5690506,126.9229851,,,
